ID,Location,Vessel Type,Flag,Gross Tonnage,Length (m),Port,Injury Type,Fatalities,Description,Weather,Damage,Date
7986c210-aee2-ec11-bb3d-000d3a0cda10,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,7.9,,Drowning and asphyxiation,0,A sailing yacht crew member fell over board and safely recovered,Unknown,No damage,2022-05-01
387f5d1a-2604-ed11-82e6-0022481b1aca,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,Young cruise ship passenger slipped on a wet pool deck and injured their head.,Rain,No damage,2022-07-01
52a8a211-7a3e-ed11-bba2-0022481b5108,Internal waters -> Port area,Service ship,UNITED KINGDOM,180.0,30.0,UNITED KINGDOM,Drowning and asphyxiation,0,Fishing vessel crew member fell overboard while boarding in an intoxicated state.,Unknown,No damage,2022-09-01
b199bca6-c472-ec11-8943-0022481ad37e,Internal waters -> Port area,Cargo ship,UNITED KINGDOM,62000.0,190.0,AUSTRALIA,Bone fractures,0,A vehicle carrier's crew member sustained an injury to their fingers,Clear,No damage,2022-01-01
2678ffd1-c6fe-ec11-82e6-0022481b11f3,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,0.17,3.8,,Unknown or unspecified,0,A lifeboat crew member was pulled overboard when responding to a casualty,Overcast,No damage,2022-06-01
50068fbb-169e-ec11-b400-00224800410c,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,6700.0,100.0,UNITED KINGDOM,"Dislocations, sprains and strains",0,A ro-pax vessel crew member injured their back whilst lifting a box,Clear,No damage,2022-02-01
36ff0a05-8902-ed11-82e6-0022481b1aca,Coastal waters <= 12 nm,Recreational craft,SPAIN,0.0,9.9,,Concussions and internal injuries (including crush injuries not mentioned above),0,Motorboat struck rocks resulting in the vessel sinking and injuries to the crew.,Unknown,Loss of ship -> Actual loss,2022-07-01
36ff0a05-8902-ed11-82e6-0022481b1aca,Coastal waters <= 12 nm,Recreational craft,SPAIN,0.0,9.9,,Bone fractures,0,Motorboat struck rocks resulting in the vessel sinking and injuries to the crew.,Unknown,Loss of ship -> Actual loss,2022-07-01
989eceee-b80c-ed11-b83d-0022481b1890,Internal waters -> Port area,Service ship,SINGAPORE,4600.0,82.0,UNITED KINGDOM,Bone fractures,0,Survey vessel crew member suffered crush injury after being caught between railing and container,Unknown,No damage,2022-07-01
5e16988a-8f69-ed11-81ac-0022481b5519,Coastal waters <= 12 nm,Fishing vessel,UNITED KINGDOM,1.4,7.0,,Unknown or unspecified,0,Fishing vessel grounded and subsequently sank during a tow by a SAR vessel resulting in one fatality to crew member,Unknown,Material damage -> Affecting performance or operational characteristics of the ship,2022-11-01
5e16988a-8f69-ed11-81ac-0022481b5519,Coastal waters <= 12 nm,Fishing vessel,UNITED KINGDOM,1.4,7.0,,Unknown or unspecified,1,Fishing vessel grounded and subsequently sank during a tow by a SAR vessel resulting in one fatality to crew member,Unknown,Material damage -> Affecting performance or operational characteristics of the ship,2022-11-01
cc96d47b-2004-ed11-82e6-0022481b1aca,Internal waters -> Port area,Passenger ship,CYPRUS,41000.0,210.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),0,Ro/Ro passenger vessel passenger fell down stairs resulting in a fatal head injury.,Clear,No damage,2022-07-01
bdb93893-9f53-ed11-9562-0022481b50d1,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,AUSTRALIA,Bone fractures,0,Cruise ship passenger fell and fractured their wrist in their cabin.,Clear,No damage,2022-10-01
e1bc979f-e4ca-ec11-a7b6-0022481ab385,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.14,4.4,,Drowning and asphyxiation,1,"A dinghy sailor whilst racing got into difficulty, resulting in a fatality",Unknown,No damage,2022-04-01
062eae97-9acf-ec11-a7b5-000d3a0d05c7,Open sea -> Within EEZ,Service ship,UNITED KINGDOM,1100.0,48.0,,Wounds and superficial injuries,0,A standby vessel's daughter craft had a crew member go overboard,Overcast,No damage,2022-05-01
f35a993a-9b11-ed11-b83e-0022481b14f2,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,110000.0,280.0,,"Burns, scalds and frostbites",0,Cruise ship crew member got cleaning chemicals in their eye,Clear,No damage,2022-07-01
ab0a531b-bceb-ec11-bb3c-000d3a0d2f84,"Internal waters -> Channel, river",Inland waterway vessel,UNITED KINGDOM,120.0,25.0,,Wounds and superficial injuries,0,A river cruise passenger tripped resulting in a minor head injury.,Clear,No damage,2022-06-01
636d6848-a353-ed11-9562-0022481b50d1,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,Cruise ship passenger fractured their wrist after a fall in their cabin.,Rain,No damage,2022-10-01
5aadb0a2-a835-ed11-9db1-0022481b5dcf,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,A cruise ship passenger sustained a serious injury from a fall,Clear,No damage,2022-09-01
585afc3f-0940-ed11-bba2-0022481b5108,Coastal waters <= 12 nm,Passenger ship,FRANCE,29000.0,160.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,Ro-pax ferry passenger fell in the shower and was disembarked to hospital,Unknown,No damage,2022-09-01
676db26f-0743-ed11-bba2-0022481b5dcf,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,A cruise ship passenger sustained a broken hip after a fall,Clear,No damage,2022-09-01
c9cc6472-a273-ec11-8943-0022481adec9,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,0.0,UNITED KINGDOM,Poisonings and infections,2,"See MAIB investigation report, when available",Unknown,No damage,2022-01-01
f237037a-279e-ec11-b400-00224800410c,Internal waters -> Port area,Inland waterway vessel,UNITED KINGDOM,310.0,32.0,UNITED KINGDOM,"Dislocations, sprains and strains",0,A tug crew member injured their back whilst lifting cables,Unknown,No damage,2022-03-01
9ca44190-1660-ed11-9562-0022481b5dcf,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,8.9,12.0,,Wounds and superficial injuries,0,Sailing vessel crewmember fell and bruised their ribs during a race.,Rain,No damage,2022-07-01
71358c2e-2775-ec11-8943-0022481adec9,Coastal waters <= 12 nm,Fishing vessel,NORWAY,380.0,26.0,,Wounds and superficial injuries,0,Fish factory vessel crew member inured foot after waterjet cut through boot,Clear,No damage,2022-01-01
25f5bba2-198b-ec11-93b0-0022480069e8,Internal waters -> Port area,Fishing vessel,UNITED KINGDOM,370.0,34.0,UNITED KINGDOM,Unknown or unspecified,0,A shipyard worker fell through a deck hatch into a fish room,Unknown,No damage,2022-02-01
99b24bf9-4812-ed11-b83d-0022481b1890,Internal waters -> Port area,Fishing vessel,UNITED KINGDOM,160.0,19.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),0,Fishing vessel crew member sustained serious injuries during mooring operations,Rain,No damage,2022-07-01
9da748d9-1513-ed11-b83e-0022481b11f3,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,FRANCE,Bone fractures,0,Cruise ship passenger slipped on puddle of water and fracturing their knee,Clear,No damage,2022-07-01
6343d262-f1bf-ec11-983e-0022481b4ba1,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,110000.0,290.0,CYPRUS,Wounds and superficial injuries,0,Cruise ship crewmember found unconscious in a restaurant with a deep cut on their wrist. They were stabilised and sent to hospital.,Clear,No damage,2022-04-01
ec0eb7de-e0d1-ec11-a7b5-000d3a0d05c7,Open sea -> Within EEZ,Fishing vessel,UNITED KINGDOM,6500.0,110.0,,Bone fractures,0,A fishing vessel crew member caught their thumb in a winch,Clear,No damage,2022-05-01
e8715008-c401-ed11-82e5-0022481b1890,Open sea -> Within EEZ,Service ship,UNITED KINGDOM,6200.0,89.0,,Bone fractures,0,Offshore supply vessel crewmember fell from their bunk resulting in a wrist injury and medical evacuation.,Unknown,No damage,2022-07-01
1204a4e0-f308-ed11-82e5-0022481b1690,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,4.9,11.0,,Drowning and asphyxiation,1,"Person overboard from a sailing yacht, resulting in one fatality",Clear,No damage,2022-07-01
bbf7726d-1d60-ed11-9562-0022481b5dcf,Internal waters -> Port area,Cargo ship,BAHAMAS,2600.0,91.0,UNITED KINGDOM,Bone fractures,0,Cargo vessel cook fell from height whilst moving bulkheads resulting in compound fractures.,Rain,No damage,2022-11-01
be17b83d-1504-ed11-82e6-0022481b1aca,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,4.4,,Drowning and asphyxiation,0,Sailing vessel capsized resulting in 2 people being taken to hospital.,Unknown,Minor damage (less than material damage),2022-07-01
5de56046-6149-ed11-bba1-0022481b5108,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,2600.0,72.0,UNITED KINGDOM,"Dislocations, sprains and strains",0,Ro/Ro passenger crewmember injured their back whilst moving a wheeled pallet cage.,Rain,No damage,2022-10-01
1f6292d7-2959-ed11-9562-0022481b50d1,Inland waters -> Lake,Recreational craft,UNITED KINGDOM,0.0,5.7,,Drowning and asphyxiation,1,A hire boat customer went missing,Rain,No damage,2022-10-01
ee447bb5-455f-ed11-9562-0022481b5e4e,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,Cruise ship passenger tripped on promenade deck resulting in a fractured patella.,Clear,No damage,2022-11-01
cd2378b5-1884-ec11-8d21-0022481afb4c,Open sea -> Within EEZ,Fishing vessel,UNITED KINGDOM,290.0,27.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,A fishing vessel crew member suffered multiple injuries after getting hit by a large amount to water,Unknown,No damage,2022-02-01
f476c98b-428f-ec11-b400-000d3a874548,Internal waters -> Port area,Cargo ship,LIBERIA,44000.0,220.0,UNITED KINGDOM,Unknown or unspecified,0,A bulk carrier crew member slipped on a hatch cover and fell to the deck below,Unknown,No damage,2022-02-01
1b9d9194-f9a5-ec11-983f-0022481b96dc,Internal waters -> Port area,Inland waterway vessel,UNITED KINGDOM,490.0,32.0,UNITED KINGDOM,Bone fractures,0,A tug crew member suffered an injury to their wrist,Overcast,No damage,2022-03-01
5405a72f-6fdb-ec11-bb3c-0022481ac268,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,150.0,26.0,,Wounds and superficial injuries,0,Utility vessel crew member fell overboard whilst servicing a buoy,Clear,No damage,2022-05-01
c03c73e8-1129-ed11-9db2-0022481b1aca,"Internal waters -> Channel, river",Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Cruise ship crewmember slipped on the stairs resulting in serious injury,Rain,No damage,2022-08-01
8651c99f-d877-ed11-81ac-0022481b5108,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,77000.0,260.0,,Bone fractures,0,Cruise ship passenger fell in their cabin resulting in a fractured hip.,Overcast,No damage,2022-12-01
37a64836-aef7-ec11-82e6-0022481b1890,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,9.9,,Wounds and superficial injuries,0,A sailing yacht lost it's rudder during a race and required assistance,Unknown,Minor damage (less than material damage),2022-06-01
06881467-c861-ed11-9562-0022481b5fc8,Internal waters -> Port area,Service ship,UNITED KINGDOM,8300.0,92.0,DENMARK,"Dislocations, sprains and strains",0,Offshore supply vessel crewmember slipped on deck resulting in knee ligament damage.,Rain,No damage,2022-11-01
b4ff0ba3-5467-ed11-9561-0022481b50d1,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Unknown or unspecified,0,A cruise ship crewmember fell and sustained a serious injury,Overcast,No damage,2022-11-01
87bea346-9d74-ed11-81ac-0022481b5519,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Cruise ship passenger suffered a fractured shoulder resulting from a fall.,Clear,No damage,2022-12-01
d7a8264d-d2bb-ec11-983f-0022481bed35,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,58000.0,230.0,,Bone fractures,0,Cruise ship passenger fell resulting in broken femur.,Clear,No damage,2022-04-01
90bc4ad8-1af6-ec11-82e6-0022481b1890,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,0.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),0,A motor cruiser passenger fell and injured their head,Unknown,No damage,2022-06-01
0b1076cd-8618-ed11-b83f-0022481b1aac,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,3000.0,85.0,,Wounds and superficial injuries,0,Ro/Ro passenger vessel crewmember sustained a finger injury when preparing food in the galley.,Clear,No damage,2022-08-01
3b3afee6-c722-ed11-9db2-0022481b11f3,Coastal waters <= 12 nm,Passenger ship,BERMUDA,110000.0,280.0,,Bone fractures,0,A cruise ship passenger tripped and fell over a sun lounger resulting in a fractured shoulder,Overcast,No damage,2022-08-01
122ac9c0-f60c-ed11-b83d-0022481b1890,Internal waters -> Port area,Fishing vessel,UNITED KINGDOM,150.0,23.0,UNITED KINGDOM,"Dislocations, sprains and strains",0,A fishing vessel crew member slipped and fell resulting in a dislocated shoulder,Unknown,No damage,2022-07-01
12ffcef5-0117-ed11-b83f-0022481b11f3,Coastal waters <= 12 nm,Passenger ship,BERMUDA,140000.0,320.0,,Bone fractures,0,Cruise ship passenger fell down some stairs resulting in a fractured wrist and hip.,Clear,No damage,2022-08-01
df892497-cc1e-ed11-b83e-0022481b1aca,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,0.0,UNITED KINGDOM,Drowning and asphyxiation,1,"Recreational craft crew members fell overboard, resulting in one fatality",Unknown,No damage,2022-08-01
6068bb72-88a3-ec11-983f-0022481b9b18,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,11000.0,120.0,,Wounds and superficial injuries,0,A ro-pax vessel passenger suffered a head injury after falling in heavy weather,Overcast,No damage,2022-03-01
91230396-44e6-ec11-bb3c-000d3a0d2721,Internal waters -> Port area,Cargo ship,UNITED KINGDOM,29000.0,200.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),0,A replenishment tanker crew member fell in the gym resulting in a head injury,Clear,No damage,2022-05-01
a1c55d5b-273f-ed11-bba2-0022481b5519,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,A cruise ship passenger fell and sustained a pelvic fracture,Clear,No damage,2022-09-01
3f61f9cc-1df9-ec11-82e6-0022481b1aca,Coastal waters <= 12 nm,Passenger ship,BERMUDA,110000.0,280.0,,Bone fractures,0,A cruise ship passenger tripped on a door sill resulting in a neck fracture,Clear,No damage,2022-06-01
ca17c393-1a9a-ec11-b400-00224800994e,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,58000.0,230.0,,Bone fractures,0,A cruise ship passenger fell resulting in a fractured wrist,Overcast,No damage,2022-02-01
10e221c4-b55a-ed11-9561-0022481b5ab5,Open sea -> Within EEZ,Service ship,UNITED KINGDOM,3600.0,84.0,,Wounds and superficial injuries,0,Buoy-laying vessel crewmember sustained a finger injury while replacing lantern.,Clear,No damage,2022-10-01
c6045974-1d88-ec11-93b0-002248006a66,Internal waters -> Port area,Cargo ship,UNITED KINGDOM,26000.0,170.0,UNITED KINGDOM,Bone fractures,0,Crew member tripped over lip of watertight door resulting in chest injuries,Unknown,No damage,2022-01-01
c9a674bc-4dab-ec11-9840-0022481ac707,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,58000.0,230.0,,Bone fractures,0,A cruise ship passenger fell in the bathroom resulting in a fractured hip.,Overcast,No damage,2022-03-01
7709dd12-b922-ed11-9db2-0022481b11f3,"Internal waters -> Channel, river",Recreational craft,UNITED KINGDOM,0.0,0.0,,Drowning and asphyxiation,0,River cruiser collided with a a rental canoe resulting in 3 MOB,Clear,No damage,2022-08-01
4979496a-0b29-ed11-9db1-0022481b1890,Inland waters -> Channel,Cargo ship,UNITED KINGDOM,2900.0,89.0,,Wounds and superficial injuries,0,A crew member on a general cargo vessel was injured by debris,Clear,No damage,2022-08-01
d94150d0-f6b3-ec11-983f-00224800a465,Internal waters -> Port area,Service ship,UNITED KINGDOM,8200.0,100.0,NORWAY,Unknown or unspecified,0,Offshore supply vessel mooring rope parted under tension injuring two people,Overcast,No damage,2022-03-01
d94150d0-f6b3-ec11-983f-00224800a465,Internal waters -> Port area,Service ship,UNITED KINGDOM,8200.0,100.0,NORWAY,Wounds and superficial injuries,0,Offshore supply vessel mooring rope parted under tension injuring two people,Overcast,No damage,2022-03-01
80ca486a-8fcf-ec11-a7b5-000d3a0d02b4,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.99,5.9,,Bone fractures,0,A rib hit a wave resulting in two passengers breaking ankles.,Overcast,No damage,2022-05-01
265682ec-1ef6-ec11-82e6-0022481b1890,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,9.9,,Concussions and internal injuries (including crush injuries not mentioned above),0,Sailing vessel crew member sustained head injury after being struck by the jib,Unknown,No damage,2022-06-01
fc171f58-0efe-ec11-82e6-0022481b19c1,Open sea -> Within EEZ,Fishing vessel,UNITED KINGDOM,10.0,9.9,,"Dislocations, sprains and strains",0,Fishing vessel crewmember dislocated their shoulder,Unknown,No damage,2022-07-01
1aec1eac-68fc-ec11-82e6-0022481b1690,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,550.0,84.0,,Bone fractures,0,"See MAIB investigation report, when available",Unknown,Material damage -> Affecting structural integrity of the ship,2022-07-01
1aec1eac-68fc-ec11-82e6-0022481b1690,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,550.0,84.0,,"Dislocations, sprains and strains",0,"See MAIB investigation report, when available",Unknown,Material damage -> Affecting structural integrity of the ship,2022-07-01
